Query Term,Normalized Query Term,Tweet ID
fuСk,fuck,252425603658162176
fuСk,fuck,252425479863291907
fuСk,fuck,252425449093861377
fuСk,fuck,252425088962543616
fuСk,fuck,252424825795117056
fuСk,fuck,252424705359896576
fuСk,fuck,252424685936062466
fuСk,fuck,252424636443267072
fuСk,fuck,252424634174152704
fuСk,fuck,252424575298727936
fuСk,fuck,252424481312755714
fuСk,fuck,252424476694831104
fuСk,fuck,252424390829019136
fuСk,fuck,252424375008124930
fuСk,fuck,252424374752268288
fuСk,fuck,252424347883536384
fuСk,fuck,252424275284332544
fuСk,fuck,252424233878167552
fuСk,fuck,252424187405287424
fuСk,fuck,252424105381474304
fuСk,fuck,252423965627260929
fuСk,fuck,252423890326941697
fuСk,fuck,252423843795312641
fuСk,fuck,252423825625595904
fuСk,fuck,252423739160006657
fuСk,fuck,252423404332933120
fuСk,fuck,252423323131195393
fuСk,fuck,252423162984296448
fuСk,fuck,252423037247434752
fuСk,fuck,252423028242276352
fuСk,fuck,252422658464030721
fuСk,fuck,252422124902436864
fuСk,fuck,252422124868866048
fuСk,fuck,252421486344818688
fuСk,fuck,252420956331601921
fuСk,fuck,252420673018941440
fuСk,fuck,252420546988486656
fuСk,fuck,252420287608549376
fuСk,fuck,252420034012516352
fuСk,fuck,252420012202131456
fuСk,fuck,252419833977774080
fuСk,fuck,252419803329994752
fuСk,fuck,252419731716448256
fuСk,fuck,252419536316403714
fuСk,fuck,252419089778212864
fuСk,fuck,252418992428429313
fuСk,fuck,252418710445367297
fuСk,fuck,252418265152880640
fuСk,fuck,252418089600294912
fuСk,fuck,252417324026568704
fuСk,fuck,252417320092311553
fuСk,fuck,252416947059298304
fuСk,fuck,252416775201894400
fuСk,fuck,252416686299426816
fuСk,fuck,252416446242648064
fuСk,fuck,252416291678322689
fuСk,fuck,252416214196973568
fuСk,fuck,252416117878951937
fuСk,fuck,252416096186019840
fuСk,fuck,252415995300421632
fuСk,fuck,252415693201502208
fuСk,fuck,252415533192990721
fuСk,fuck,252415380822323200
fuСk,fuck,252415097438351361
fuСk,fuck,252414876750860288
fuСk,fuck,252414843322241024
fuСk,fuck,252414745292972032
fuСk,fuck,252414662228975616
fuСk,fuck,252414574849036289
fuСk,fuck,252414342107119616
fuСk,fuck,252414198892613632
fuСk,fuck,252413868406616064
fuСk,fuck,252413776522006528
fuСk,fuck,252413347369189377
fuСk,fuck,252413152199839745
fuСk,fuck,252412932137312256
fuСk,fuck,252412915347505153
fuСk,fuck,252412518633447425
fuСk,fuck,252412360931823617
fuСk,fuck,252412082048335873
fuСk,fuck,252411278180626432
fuСk,fuck,252411097720684544
fuСk,fuck,252411051629494274
fuСk,fuck,252411043932934145
fuСk,fuck,252411009543847936
fuСk,fuck,252410849929621504
fuСk,fuck,252410821840359424
fuСk,fuck,252410340141318146
fuСk,fuck,252410309808107520
fuСk,fuck,252410289637711874
fuСk,fuck,252410264580923393
fuСk,fuck,252409599234306048
fuСk,fuck,252409504174575617
fuСk,fuck,252408970646519809
fuСk,fuck,252408820935053313
fuСk,fuck,252408785665150976
fuСk,fuck,252408725585924097
fuСk,fuck,252408656560279552
fuСk,fuck,252408616433360896
fuСk,fuck,252408381892079616
fuСk,fuck,252408314468659200
fuСk,fuck,252408164077674496
fuСk,fuck,252408000860540929
fuСk,fuck,252407954328928256
fuСk,fuck,252407621359919104
fuСk,fuck,252407587927121920
fuСk,fuck,252407387477135361
fuСk,fuck,252407296422981632
fuСk,fuck,252407266509193216
fuСk,fuck,252406833338277889
fuСk,fuck,252406695387611136
fuСk,fuck,252406075997949952
fuСk,fuck,252405785148157952
fuСk,fuck,252405671725776896
fuСk,fuck,252405528393834496
fuСk,fuck,252405466578173956
fuСk,fuck,252405415445426176
fuСk,fuck,252405365331857409
fuСk,fuck,252405199291953154
fuСk,fuck,252405143843254272
fuСk,fuck,252405137417584640
fuСk,fuck,252404797410533377
fuСk,fuck,252404418270621696
fuСk,fuck,252404310011432960
fuСk,fuck,252404285680263169
fuСk,fuck,252404196572266496
fuСk,fuck,252403512951054336
fuСk,fuck,252402939749072897
fuСk,fuck,252402836246233088
fuСk,fuck,252402564098842624
fuСk,fuck,252402539037859840
fuСk,fuck,252402517089062912
fuСk,fuck,252402376449875970
fuСk,fuck,252402199471202305
fuСk,fuck,252401860135235585
fuСk,fuck,252401858646257664
fuСk,fuck,252401704811765760
fuСk,fuck,252401683202711552
fuСk,fuck,252401517775167488
fuСk,fuck,252401476805210113
fuСk,fuck,252401441317216256
fuСk,fuck,252401177550024705
fuСk,fuck,252401091126366208
fuСk,fuck,252401016237076480
fuСk,fuck,252401003725467648
fuСk,fuck,252400982066077696
fuСk,fuck,252400877816664064
fuСk,fuck,252400557640269826
fuСk,fuck,252400377788502016
fuСk,fuck,252400192630976515
fuСk,fuck,252400120526688256
fuСk,fuck,252400031775203328
fuСk,fuck,252399931992711168
fuСk,fuck,252399923780263939
fuСk,fuck,252399882902593536
fuСk,fuck,252399620167172096
fuСk,fuck,252399552957669377
fuСk,fuck,252399510800695296
fuСk,fuck,252399373856686080
fuСk,fuck,252399163327803393
fuСk,fuck,252399047724384256
fuСk,fuck,252398949250502656
fuСk,fuck,252398513646866433
fuСk,fuck,252398446261194752
fuСk,fuck,252397906676572161
fuСk,fuck,252397831330095104
fuСk,fuck,252397765462745089
fuСk,fuck,252397434934816768
fuСk,fuck,252397340625879040
fuСk,fuck,252397061792731137
fuСk,fuck,252396795655766016
fuСk,fuck,252396728987312129
fuСk,fuck,252396620434518016
fuСk,fuck,252396281547337729
fuСk,fuck,252396129277341696
fuСk,fuck,252396080216555521
fuСk,fuck,252395890600472576
fuСk,fuck,252395882954227712
fuСk,fuck,252395797960876034
fuСk,fuck,252395693656907776
fuСk,fuck,252395502337945600
fuСk,fuck,252395427176005632
fuСk,fuck,252395357680586752
fuСk,fuck,252395201585352704
fuСk,fuck,252395112087310336
fuСk,fuck,252395066449068032
fuСk,fuck,252394990515412993
fuСk,fuck,252394960777781248
fuСk,fuck,252394709757071360
fuСk,fuck,252394629465505793
fuСk,fuck,252394295523418112
fuСk,fuck,252394253005766656
fuСk,fuck,252393688301441024
fuСk,fuck,252393514640494592
fuСk,fuck,252393197773393920
fuСk,fuck,252392975374614529
fuСk,fuck,252392885167730688
fuСk,fuck,252392624055541762
fuСk,fuck,252392179866144769
fuСk,fuck,252392135641403393
fuСk,fuck,252391954623651840
fuСk,fuck,252391776365727745
fuСk,fuck,252391713329512448
fuСk,fuck,252391696711684096
fuСk,fuck,252391390783352832
fuСk,fuck,252391014923390976
fuСk,fuck,252390933704888320
fuСk,fuck,252390225920270336
fuСk,fuck,252390102788096000
fuСk,fuck,252389824399540224
fuСk,fuck,252389688390873088
fuСk,fuck,252389595470237696
fuСk,fuck,252389561580273664
fuСk,fuck,252389533818159104
fuСk,fuck,252389139427770368
fuСk,fuck,252389117588017152
fuСk,fuck,252388956921024515
fuСk,fuck,252388893029179392
fuСk,fuck,252388729782665216
fuСk,fuck,252388643723964416
fuСk,fuck,252388623960383488
fuСk,fuck,252388532931416064
fuСk,fuck,252388027270324224
fuСk,fuck,252387995523637248
fuСk,fuck,252387870227189760
fuСk,fuck,252387810651303936
fuСk,fuck,252387810252836864
fuСk,fuck,252387686399217664
fuСk,fuck,252387271104409600
fuСk,fuck,252387126119903232
fuСk,fuck,252386711798181888
fuСk,fuck,252386456939687936
fuСk,fuck,252386301913997312
fuСk,fuck,252385858844504064
fuСk,fuck,252385820818935808
fuСk,fuck,252385392886706176
fuСk,fuck,252385282383572992
fuСk,fuck,252385272392740864
fuСk,fuck,252385222895755265
fuСk,fuck,252385155581353984
fuСk,fuck,252385025620865024
fuСk,fuck,252384872721707008
fuСk,fuck,252384817969246208
fuСk,fuck,252384289394663424
fuСk,fuck,252383786816376832
fuСk,fuck,252383666439872512
fuСk,fuck,252383536672296960
fuСk,fuck,252383501163319296
fuСk,fuck,252383257847549952
fuСk,fuck,252383249060487168
fuСk,fuck,252382843102187521
fuСk,fuck,252382329991995393
fuСk,fuck,252381968849829888
fuСk,fuck,252381918342029313
fuСk,fuck,252381665060610048
fuСk,fuck,252381252756324352
fuСk,fuck,252381081519656960
fuСk,fuck,252380906420068352
fuСk,fuck,252380708306313216
fuСk,fuck,252380350058205184
fuСk,fuck,252380270446116864
fuСk,fuck,252380221754470402
fuСk,fuck,252380056574373889
fuСk,fuck,252380026400563200
fuСk,fuck,252379797827768320
fuСk,fuck,252379699588763648
fuСk,fuck,252379420604633089
fuСk,fuck,252379196389744640
fuСk,fuck,252378887642820608
fuСk,fuck,252378714820718594
fuСk,fuck,252378611162689536
fuСk,fuck,252378102448140288
fuСk,fuck,252377936831844353
fuСk,fuck,252377686339616771
fuСk,fuck,252377196432347136
fuСk,fuck,252377013866868736
fuСk,fuck,252376974041956353
fuСk,fuck,252376789664530434
fuСk,fuck,252376542720688128
fuСk,fuck,252376271072415744
fuСk,fuck,252376073659109376
fuСk,fuck,252375891110404096
fuСk,fuck,252375783971123200
fuСk,fuck,252375658053902337
fuСk,fuck,252375322044006401
fuСk,fuck,252375114698608641
fuСk,fuck,252374884695564288
fuСk,fuck,252374866790064128
fuСk,fuck,252374782056747008
fuСk,fuck,252374685310926848
fuСk,fuck,252374467530067968
fuСk,fuck,252374317176856576
fuСk,fuck,252373990562205698
fuСk,fuck,252373831338033152
fuСk,fuck,252373814816690176
fuСk,fuck,252373788942024704
fuСk,fuck,252373756369043456
fuСk,fuck,252373475807879169
fuСk,fuck,252373148534702080
fuСk,fuck,252372894301188096
fuСk,fuck,252372785937145856
fuСk,fuck,252372304976293888
fuСk,fuck,252372009869258752
fuСk,fuck,252371962477826048
fuСk,fuck,252371835948257280
fuСk,fuck,252371742444617729
fuСk,fuck,252370775661768704
fuСk,fuck,252370735094448128
fuСk,fuck,252370508614602754
fuСk,fuck,252370000554373122
fuСk,fuck,252369969306804224
fuСk,fuck,252369934338908160
fuСk,fuck,252369920078249984
fuСk,fuck,252369896393039872
fuСk,fuck,252369800939053056
fuСk,fuck,252369505844613121
fuСk,fuck,252369489038036992
fuСk,fuck,252369130420846592
fuСk,fuck,252369051077206016
fuСk,fuck,252368729852219392
fuСk,fuck,252368687418470401
fuСk,fuck,252368249579257856
fuСk,fuck,252368123997605889
fuСk,fuck,252367644261511168
fuСk,fuck,252367587466440704
fuСk,fuck,252367169118142465
fuСk,fuck,252366880587788289
fuСk,fuck,252366807959224320
fuСk,fuck,252366579944284160
fuСk,fuck,252366521647640577
fuСk,fuck,252366124258308096
fuСk,fuck,252365828123660288
fuСk,fuck,252365806799818753
fuСk,fuck,252365700595863552
fuСk,fuck,252365343174045697
fuСk,fuck,252365136084467713
fuСk,fuck,252364940072067072
fuСk,fuck,252364852880896001
fuСk,fuck,252364845649915904
fuСk,fuck,252364721926316032
fuСk,fuck,252364608596234240
fuСk,fuck,252364605572128768
fuСk,fuck,252364550840647681
fuСk,fuck,252363995225391105
fuСk,fuck,252363876107161600
fuСk,fuck,252363750085128192
fuСk,fuck,252362883365752832
fuСk,fuck,252361827453923328
fuСk,fuck,252360542000398336
fuСk,fuck,252360535893475329
fuСk,fuck,252360452565250048
fuСk,fuck,252360371057328128
fuСk,fuck,252360318494326784
fuСk,fuck,252360135182270465
fuСk,fuck,252360101170651136
fuСk,fuck,252360081272881153
fuСk,fuck,252359678305116160
fuСk,fuck,252359635602919424
fuСk,fuck,252359266613223425
fuСk,fuck,252359230080823296
fuСk,fuck,252358977571127296
fuСk,fuck,252358801230032896
fuСk,fuck,252358610900897793
fuСk,fuck,252358586062233600
fuСk,fuck,252358534212239360
fuСk,fuck,252358153906294784
fuСk,fuck,252357952760057856
fuСk,fuck,252357864818094080
fuСk,fuck,252357318300270592
fuСk,fuck,252357316190539777
fuСk,fuck,252357260418891776
fuСk,fuck,252357215531462657
fuСk,fuck,252357189669359616
fuСk,fuck,252356860164861953
fuСk,fuck,252356481721171968
fuСk,fuck,252356093207007232
fuСk,fuck,252355701186379776
fuСk,fuck,252355488015060992
fuСk,fuck,252355117221814272
fuСk,fuck,252355061865381888
fuСk,fuck,252355033834860545
fuСk,fuck,252355010007011328
fuСk,fuck,252354456065306625
fuСk,fuck,252354409227513856
fuСk,fuck,252353987733495809
fuСk,fuck,252353761933160448
fuСk,fuck,252353752013627392
fuСk,fuck,252353632513703936
fuСk,fuck,252353562494005248
fuСk,fuck,252353403735392256
fuСk,fuck,252353210130522112
fuСk,fuck,252353182498426881
fuСk,fuck,252352799403307008
fuСk,fuck,252352630444130304
fuСk,fuck,252352263841013760
fuСk,fuck,252352027114483712
fuСk,fuck,252351962006290432
fuСk,fuck,252351593897414656
fuСk,fuck,252350729669459968
fuСk,fuck,252350311484751874
fuСk,fuck,252350276604919808
fuСk,fuck,252350271324303360
fuСk,fuck,252349675796041728
fuСk,fuck,252349658041569280
fuСk,fuck,252349646549172224
fuСk,fuck,252349642975633408
fuСk,fuck,252349532275351554
fuСk,fuck,252349419012366336
fuСk,fuck,252349216142278656
fuСk,fuck,252349175272988673
fuСk,fuck,252349165445718016
fuСk,fuck,252349035049005056
fuСk,fuck,252348295366733824
fuСk,fuck,252348241843204096
fuСk,fuck,252347791484002304
fuСk,fuck,252347535920865280
fuСk,fuck,252347445181300736
fuСk,fuck,252347303451582465
fuСk,fuck,252346870079303681
fuСk,fuck,252346681411133440
fuСk,fuck,252346645914742784
fuСk,fuck,252346318016638976
fuСk,fuck,252346141675491328
fuСk,fuck,252346065506955264
fuСk,fuck,252345678729199616
fuСk,fuck,252345360431861761
fuСk,fuck,252345077492502528
fuСk,fuck,252345022362566656
fuСk,fuck,252344865910820864
fuСk,fuck,252344733458911232
fuСk,fuck,252344299889496064
fuСk,fuck,252344222831742976
fuСk,fuck,252344219216261120
fuСk,fuck,252344187566043136
fuСk,fuck,252343962248019968
fuСk,fuck,252343811328593920
fuСk,fuck,252343663483580416
fuСk,fuck,252343436416516096
fuСk,fuck,252343422348820480
fuСk,fuck,252343301745831936
fuСk,fuck,252343096765997056
fuСk,fuck,252342682343600128
fuСk,fuck,252342194575392768
fuСk,fuck,252342176716054529
fuСk,fuck,252342104934723585
fuСk,fuck,252341771818893312
fuСk,fuck,252341706064818176
fuСk,fuck,252341594789904384
fuСk,fuck,252341567535321088
fuСk,fuck,252341403789709312
fuСk,fuck,252341376610627584
fuСk,fuck,252341100042403841
fuСk,fuck,252341009860673536
fuСk,fuck,252340954571366400
fuСk,fuck,252340892285927424
fuСk,fuck,252340711926677504
fuСk,fuck,252340687536799744
fuСk,fuck,252340643857326080
fuСk,fuck,252340199324012544
fuСk,fuck,252340166302257152
fuСk,fuck,252339906473496576
fuСk,fuck,252339665867255808
fuСk,fuck,252339632472207360
fuСk,fuck,252339546765811712
fuСk,fuck,252339372408590337
fuСk,fuck,252339252589912065
fuСk,fuck,252338929079042048
fuСk,fuck,252338915023929344
fuСk,fuck,252338896787095554
fuСk,fuck,252338851580878848
fuСk,fuck,252338430359515136
fuСk,fuck,252338235760590848
fuСk,fuck,252337896307171328
fuСk,fuck,252337871191691265
fuСk,fuck,252337833480704001
fuСk,fuck,252337496418033666
fuСk,fuck,252337194067447810
fuСk,fuck,252336942333689856
fuСk,fuck,252336855561928704
fuСk,fuck,252336374777249792
fuСk,fuck,252335770701008896
fuСk,fuck,252335590710837249
fuСk,fuck,252335285554270208
fuСk,fuck,252334811363016704
fuСk,fuck,252334698137800704
fuСk,fuck,252334457850322944
fuСk,fuck,252334311498457088
fuСk,fuck,252334258797043712
fuСk,fuck,252333900230164480
fuСk,fuck,252333880940589056
fuСk,fuck,252333620277161984
fuСk,fuck,252333569136021504
fuСk,fuck,252333508612222976
fuСk,fuck,252333419755864064
fuСk,fuck,252333167325892608
fuСk,fuck,252333136904609792
fuСk,fuck,252333046626390016
fuСk,fuck,252332410384039937
fuСk,fuck,252331846623436801
fuСk,fuck,252331751173668866
fuСk,fuck,252331529739595776
fuСk,fuck,252331175606099968
fuСk,fuck,252331148452179969
fuСk,fuck,252331139719630849
fuСk,fuck,252330821908824065
fuСk,fuck,252330779852537856
fuСk,fuck,252330721480425473
fuСk,fuck,252330578270117889
fuСk,fuck,252330293858553856
fuСk,fuck,252330134491783168
fuСk,fuck,252329685688676352
fuСk,fuck,252329203687632896
fuСk,fuck,252328911139135489
fuСk,fuck,252328846332948480
fuСk,fuck,252328039340457985
fuСk,fuck,252327211946881026
fuСk,fuck,252327143294525440
fuСk,fuck,252326457701969920
fuСk,fuck,252326285668401152
fuСk,fuck,252326047574548480
fuСk,fuck,252325995972030465
fuСk,fuck,252325993623207936
fuСk,fuck,252325565145686016
fuСk,fuck,252325460522983424
fuСk,fuck,252325311088324609
fuСk,fuck,252324930467803136
fuСk,fuck,252324817204805632
fuСk,fuck,252324735206182912
fuСk,fuck,252324683817549824
fuСk,fuck,252324597704302592
fuСk,fuck,252324515047153664
fuСk,fuck,252324460533780480
fuСk,fuck,252324412915867648
fuСk,fuck,252324163182788608
fuСk,fuck,252324056576184321
fuСk,fuck,252324032177913857
fuСk,fuck,252323660709363712
fuСk,fuck,252323600563056640
fuСk,fuck,252323534653759490
fuСk,fuck,252323279669456896
fuСk,fuck,252323191429689344
fuСk,fuck,252323181216559104
fuСk,fuck,252323139860717569
fuСk,fuck,252323132516466688
fuСk,fuck,252322949263155200
fuСk,fuck,252322386081353728
fuСk,fuck,252322351306403840
fuСk,fuck,252322232884420608
fuСk,fuck,252322189569830912
fuСk,fuck,252322019423690752
fuСk,fuck,252321521832456193
fuСk,fuck,252321103526113280
fuСk,fuck,252320942741676034
fuСk,fuck,252320871761461250
fuСk,fuck,252320825326313473
fuСk,fuck,252320214564347904
fuСk,fuck,252319869587050496
fuСk,fuck,252319699306680320
fuСk,fuck,252319579517382656
fuСk,fuck,252319519962435585
fuСk,fuck,252319422553919488
fuСk,fuck,252319391407038464
fuСk,fuck,252319218949828608
fuСk,fuck,252319162985222144
fuСk,fuck,252319028423569409
fuСk,fuck,252318896772759553
fuСk,fuck,252318767458160640
fuСk,fuck,252318604924706816
fuСk,fuck,252318463220150272
fuСk,fuck,252318416088743936
fuСk,fuck,252318404483096576
fuСk,fuck,252318161641299969
fuСk,fuck,252317984033476609
fuСk,fuck,252317897362382848
fuСk,fuck,252317519602401280
fuСk,fuck,252317518545444864
fuСk,fuck,252317113199513600
fuСk,fuck,252317018013986816
fuСk,fuck,252316986825121792
fuСk,fuck,252316907661828097
fuСk,fuck,252316745761705984
fuСk,fuck,252316329468653568
fuСk,fuck,252315988396228609
fuСk,fuck,252315899992895488
fuСk,fuck,252315864085458944
fuСk,fuck,252315723479793664
fuСk,fuck,252315661689290752
fuСk,fuck,252315522660704256
fuСk,fuck,252315422597210112
fuСk,fuck,252315283828637696
fuСk,fuck,252315260235677696
fuСk,fuck,252315215872524289
fuСk,fuck,252315155357114368
fuСk,fuck,252315114760454145
fuСk,fuck,252314884560281600
fuСk,fuck,252314311790297089
fuСk,fuck,252314198804156417
fuСk,fuck,252314143107997697
fuСk,fuck,252314028087582720
fuСk,fuck,252313960697700352
fuСk,fuck,252313789393940480
fuСk,fuck,252313474422689792
fuСk,fuck,252313402658131968
fuСk,fuck,252313367195295744
fuСk,fuck,252313223410356225
fuСk,fuck,252312687176998912
fuСk,fuck,252312543748567041
fuСk,fuck,252312414115225600
fuСk,fuck,252311882013241344
fuСk,fuck,252311301731270656
fuСk,fuck,252311168927014914
fuСk,fuck,252310015573110784
fuСk,fuck,252309918202347520
fuСk,fuck,252309864116781056
fuСk,fuck,252309795418300416
fuСk,fuck,252309763721940992
fuСk,fuck,252309614119510016
fuСk,fuck,252309409135480832
fuСk,fuck,252309276897464320
fuСk,fuck,252309133963968512
fuСk,fuck,252309090959753217
fuСk,fuck,252308125993033729
fuСk,fuck,252308101909319680
fuСk,fuck,252307992047915009
fuСk,fuck,252307895725731840
fuСk,fuck,252307770714505216
fuСk,fuck,252307700619296768
fuСk,fuck,252307678360129537
fuСk,fuck,252307559552258048
fuСk,fuck,252307345391108096
fuСk,fuck,252307245809954816
fuСk,fuck,252307118378606592
fuСk,fuck,252306900786495488
fuСk,fuck,252306885246582784
fuСk,fuck,252306642786463744
fuСk,fuck,252306479699345408
fuСk,fuck,252306452188913664
fuСk,fuck,252306069202800640
fuСk,fuck,252306037716160513
fuСk,fuck,252305959651790848
fuСk,fuck,252305768890638336
fuСk,fuck,252305567698280448
fuСk,fuck,252305501453447168
fuСk,fuck,252305496227315714
fuСk,fuck,252305434965323776
fuСk,fuck,252305405408079872
fuСk,fuck,252304892486635521
fuСk,fuck,252304616472064000
fuСk,fuck,252304560331292672
fuСk,fuck,252304534909640704
fuСk,fuck,252304394752757760
fuСk,fuck,252304293602947072
fuСk,fuck,252304174266605568
fuСk,fuck,252303903297789952
fuСk,fuck,252303902370828288
fuСk,fuck,252303531862786048
fuСk,fuck,252303259652464642
fuСk,fuck,252302845603352576
fuСk,fuck,252302050761793536
fuСk,fuck,252301988409270273
fuСk,fuck,252301836906819584
fuСk,fuck,252301697265852416
fuСk,fuck,252301436791169024
fuСk,fuck,252301368856027137
fuСk,fuck,252301318146904066
fuСk,fuck,252301236269887488
fuСk,fuck,252301047568142337
fuСk,fuck,252300324520480768
fuСk,fuck,252299752983629824
fuСk,fuck,252299486628552704
fuСk,fuck,252299414574604288
fuСk,fuck,252299247284801536
fuСk,fuck,252298915192401920
fuСk,fuck,252298873169653760
fuСk,fuck,252298730500395008
fuСk,fuck,252298371673518080
fuСk,fuck,252298354271330304
fuСk,fuck,252298267071762432
fuСk,fuck,252298231134961664
fuСk,fuck,252298051518091264
fuСk,fuck,252298031104413696
fuСk,fuck,252297650781691905
fuСk,fuck,252297503838441472
fuСk,fuck,252297413866438656
fuСk,fuck,252297142847295488
fuСk,fuck,252296688746762240
fuСk,fuck,252296548908675072
fuСk,fuck,252296385179840512
fuСk,fuck,252296326275026946
fuСk,fuck,252296283845455872
fuСk,fuck,252296095378591744
fuСk,fuck,252296031864233984
fuСk,fuck,252296010280345600
fuСk,fuck,252295931586809856
fuСk,fuck,252295802284826624
fuСk,fuck,252295514979192832
fuСk,fuck,252295489033228288
fuСk,fuck,252294562947690496
fuСk,fuck,252294133186691073
fuСk,fuck,252293862595375105
fuСk,fuck,252293746627051520
fuСk,fuck,252293576531255297
fuСk,fuck,252293499830026241
fuСk,fuck,252293197638795264
fuСk,fuck,252293003916505088
fuСk,fuck,252292948337782784
fuСk,fuck,252292939034804224
fuСk,fuck,252292903618093056
fuСk,fuck,252292720662573056
fuСk,fuck,252292391032193024
fuСk,fuck,252292344005660672
fuСk,fuck,252292281527328769
fuСk,fuck,252292090166386688
fuСk,fuck,252291946909929472
fuСk,fuck,252291814890041344
fuСk,fuck,252291786721095680
fuСk,fuck,252291697072037888
fuСk,fuck,252291167260143616
fuСk,fuck,252290990734458880
fuСk,fuck,252290688325124096
fuСk,fuck,252290667613659136
fuСk,fuck,252290654808453120
fuСk,fuck,252290568103809024
fuСk,fuck,252290465771184128
fuСk,fuck,252290422351740928
fuСk,fuck,252290397504692226
fuСk,fuck,252290390445682688
fuСk,fuck,252290359063891968
fuСk,fuck,252290268332703744
fuСk,fuck,252289833861541889
fuСk,fuck,252289816211898368
fuСk,fuck,252289515408994305
fuСk,fuck,252289380700549120
fuСk,fuck,252288940474789888
fuСk,fuck,252288825324351488
fuСk,fuck,252288415268220928
fuСk,fuck,252288213555752960
fuСk,fuck,252288021913808896
fuСk,fuck,252287954310021120
fuСk,fuck,252287749242109952
fuСk,fuck,252287313521016832
fuСk,fuck,252287040497016832
fuСk,fuck,252286753908604928
fuСk,fuck,252286325103935488
fuСk,fuck,252286281055342592
fuСk,fuck,252286067158441985
fuСk,fuck,252285311915282432
fuСk,fuck,252285058755477504
fuСk,fuck,252284438195617792
fuСk,fuck,252284285803954176
fuСk,fuck,252284067280744448
fuСk,fuck,252283747435683840
fuСk,fuck,252283710433525760
fuСk,fuck,252283645073694720
fuСk,fuck,252283427536117760
fuСk,fuck,252283122102710272
fuСk,fuck,252283121276448768
fuСk,fuck,252282987100647425
fuСk,fuck,252282784620625920
fuСk,fuck,252282586032914433
fuСk,fuck,252282278108086272
fuСk,fuck,252282102773587968
fuСk,fuck,252282023245398016
fuСk,fuck,252281736317251584
fuСk,fuck,252281612375572480
fuСk,fuck,252281371731558400
fuСk,fuck,252281369307258880
fuСk,fuck,252281361656844288
fuСk,fuck,252281278412500993
fuСk,fuck,252281271579975680
fuСk,fuck,252281238344318976
fuСk,fuck,252281039442022400
fuСk,fuck,252280748025987072
fuСk,fuck,252280476163780608
fuСk,fuck,252280146940280833
fuСk,fuck,252280100513529856
fuСk,fuck,252280009379692544
fuСk,fuck,252280000798134273
fuСk,fuck,252279800314613760
fuСk,fuck,252279672103133184
fuСk,fuck,252279654860324864
fuСk,fuck,252279498849013760
fuСk,fuck,252279426547585024
fuСk,fuck,252279360323723264
fuСk,fuck,252279264253206528
fuСk,fuck,252278765735002113
fuСk,fuck,252278599997063168
fuСk,fuck,252278468824412160
fuСk,fuck,252278371172622337
fuСk,fuck,252278358187069442
fuСk,fuck,252278300964171776
fuСk,fuck,252278243124731904
fuСk,fuck,252277908587044864
fuСk,fuck,252277737685909504
fuСk,fuck,252277722959720449
fuСk,fuck,252277605905092608
fuСk,fuck,252277502549061632
fuСk,fuck,252277420860788736
fuСk,fuck,252277277579169793
fuСk,fuck,252277218313662464
fuСk,fuck,252276821654134785
fuСk,fuck,252276408221573121
fuСk,fuck,252276406124441600
fuСk,fuck,252275884516585472
fuСk,fuck,252275700369870848
fuСk,fuck,252275485424357376
fuСk,fuck,252275017612677120
fuСk,fuck,252274819951906816
fuСk,fuck,252274605853646848
fuСk,fuck,252273991400714240
fuСk,fuck,252273897876111360
fuСk,fuck,252273495206162432
fuСk,fuck,252273056536485888
fuСk,fuck,252272759357468672
fuСk,fuck,252272719629004800
fuСk,fuck,252272427420221440
fuСk,fuck,252272329843937280
fuСk,fuck,252272059667861504
fuСk,fuck,252271804884856832
fuСk,fuck,252271248531394561
fuСk,fuck,252271162401357825
fuСk,fuck,252270997221306368
fuСk,fuck,252270862554767360
fuСk,fuck,252270722704097281
fuСk,fuck,252270616315576320
fuСk,fuck,252270287817682944
fuСk,fuck,252270236273885184
fuСk,fuck,252270105709391872
fuСk,fuck,252270063174967297
fuСk,fuck,252269935106068480
fuСk,fuck,252269792529096705
fuСk,fuck,252269662732161024
fuСk,fuck,252269208874934272
fuСk,fuck,252269154005053440
fuСk,fuck,252268527480881152
fuСk,fuck,252268417229410306
fuСk,fuck,252268379912691712
fuСk,fuck,252268251751514112
fuСk,fuck,252268154657599488
fuСk,fuck,252268080007356417
fuСk,fuck,252268078031851521
fuСk,fuck,252268071731986433
fuСk,fuck,252267393756319744
fuСk,fuck,252267384558190592
fuСk,fuck,252267348311044096
fuСk,fuck,252267188122157059
fuСk,fuck,252266975068307457
fuСk,fuck,252266940314316800
fuСk,fuck,252266921548996608
fuСk,fuck,252266436444168192
fuСk,fuck,252266093224275968
fuСk,fuck,252265969706209280
fuСk,fuck,252265609931395072
fuСk,fuck,252265327625392128
fuСk,fuck,252265046401507328
fuСk,fuck,252265042676953089
fuСk,fuck,252264819141525505
fuСk,fuck,252264789462642689
fuСk,fuck,252264737969164288
fuСk,fuck,252264732067766272
fuСk,fuck,252264573439180800
fuСk,fuck,252264395512614912
fuСk,fuck,252263942880112640
fuСk,fuck,252263861598687232
fuСk,fuck,252263827176046592
fuСk,fuck,252263797669109760
fuСk,fuck,252263377945116672
fuСk,fuck,252263194700169217
fuСk,fuck,252262268388122624
fuСk,fuck,252262104374067200
fuСk,fuck,252262061642485760
fuСk,fuck,252261486280466432
fuСk,fuck,252261384124002304
